,path,name,longitude,latitude,deposit_type
5802,mrdata_json/mrds/10030173.json,Milo S. Jeffers Claim,-120.73179,38.7196,Fluvial placer gold
5803,mrdata_json/mrds/10030174.json,"Kumfa Kum Fa, Kum Fu",-120.74824,38.71879,Fluvial placer gold
5804,mrdata_json/mrds/10030175.json,Rising Hope,-120.74824,38.71879,Mesozonal orogenic gold
5805,mrdata_json/mrds/10030176.json,Clark Tackey?,-120.76685,38.71879,Mesozonal orogenic gold
5806,mrdata_json/mrds/10030177.json,Cox,-120.76685,38.71879,Fluvial placer gold
5807,mrdata_json/mrds/10030178.json,Griggs Ranch,-120.76685,38.71879,Fluvial placer gold
5808,mrdata_json/mrds/10030179.json,Rivera  and Deep Channel Cons.?,-120.76685,38.71879,Mesozonal orogenic gold
5809,mrdata_json/mrds/10030180.json,Texas Hill,-120.76685,38.71879,Mesozonal orogenic gold
5810,mrdata_json/mrds/10030181.json,Linden,-120.78734,38.71967,Fluvial placer gold
5811,mrdata_json/mrds/10030182.json,Alderson,-120.77852,38.71907,Volcanogenic manganese
5812,mrdata_json/mrds/10030183.json,Offin & Reed,-120.78738,38.7055,Fluvial placer gold
5813,mrdata_json/mrds/10030184.json,Atlantic,-120.78519,38.71879,Mesozonal orogenic gold
5814,mrdata_json/mrds/10030185.json,Cedar Ravine,-120.78519,38.71879,Mesozonal orogenic gold
5815,mrdata_json/mrds/10030186.json,Jeffries & Co.,-120.78519,38.71879,Fluvial placer gold
5816,mrdata_json/mrds/10030187.json,Mcdonald and Channel,-120.78519,38.71879,Fluvial placer gold
5817,mrdata_json/mrds/10030188.json,Reed and Keyser,-120.78519,38.71879,Mesozonal orogenic gold
5818,mrdata_json/mrds/10030189.json,Spanish Hill,-120.78519,38.71879,Fluvial placer gold
5819,mrdata_json/mrds/10030190.json,Maryland,-120.80652,38.72019,Mesozonal orogenic gold
5820,mrdata_json/mrds/10030191.json,Green Mountain,-120.78738,38.7055,Mesozonal orogenic gold
5821,mrdata_json/mrds/10030192.json,Oregon,-120.8038,38.71879,Mesozonal orogenic gold
5822,mrdata_json/mrds/10030193.json,Placerville,-120.8038,38.71879,Fluvial placer gold
5823,mrdata_json/mrds/10030194.json,"Rose, Chester, Ida,Oregon, and Oregon Extension",-120.8038,38.71879,Mesozonal orogenic gold
5824,mrdata_json/mrds/10030195.json,Ernst Weber,-120.8038,38.71879,Fluvial placer gold
5825,mrdata_json/mrds/10030197.json,Coon Hollow and Excelsior,-120.80655,38.70604,Fluvial placer gold
5826,mrdata_json/mrds/10030198.json,Excelsior,-120.80655,38.70604,Mesozonal orogenic gold
5827,mrdata_json/mrds/10030199.json,Chili Ravine,-120.80435,38.70434,Mesozonal orogenic gold
5828,mrdata_json/mrds/10030200.json,Elliott Sir Walter Raleigh,-120.80435,38.70434,Mesozonal orogenic gold
5829,mrdata_json/mrds/10030201.json,Cincinnati,-120.78738,38.7055,Mesozonal orogenic gold
5830,mrdata_json/mrds/10030202.json,Bird,-120.78546,38.70434,Mesozonal orogenic gold
5831,mrdata_json/mrds/10030203.json,California,-120.78546,38.70434,Mesozonal orogenic gold
5832,mrdata_json/mrds/10030204.json,Consolidated Hydraulic,-120.78546,38.70434,Fluvial placer gold
5833,mrdata_json/mrds/10030205.json,Dunn-Vandenburg,-120.78546,38.70434,Mesozonal orogenic gold
5834,mrdata_json/mrds/10030206.json,Fraction,-120.78546,38.70434,Mesozonal orogenic gold
5835,mrdata_json/mrds/10030207.json,Hall and Williams,-120.78546,38.70434,Fluvial placer gold
5836,mrdata_json/mrds/10030208.json,Miller Ribbon Rock,-120.78546,38.70434,Mesozonal orogenic gold
5837,mrdata_json/mrds/10030209.json,Elial L. Parker Claim,-120.78546,38.70434,Fluvial placer gold
5838,mrdata_json/mrds/10030210.json,Rattler,-120.78546,38.70434,Mesozonal orogenic gold
5839,mrdata_json/mrds/10030211.json,Stewart,-120.78546,38.70434,Fluvial placer gold
5840,mrdata_json/mrds/10030212.json,Superior No. Ext.,-120.78546,38.70434,Mesozonal orogenic gold
5841,mrdata_json/mrds/10030213.json,Great Eastern and Folsom,-120.76925,38.70527,Fluvial placer gold
5842,mrdata_json/mrds/10030214.json,Landecker Hope,-120.76925,38.70527,Fluvial placer gold
5843,mrdata_json/mrds/10030215.json,Marguerite,-120.78733,38.69129,Mesozonal orogenic gold
5844,mrdata_json/mrds/10030216.json,Rinegold and Keystone,-120.78733,38.69129,Mesozonal orogenic gold
5845,mrdata_json/mrds/10030217.json,Superior Tin Cup,-120.80652,38.69171,Mesozonal orogenic gold
5846,mrdata_json/mrds/10030218.json,Buckeye Eastern Buckeye,-120.76685,38.70434,Mesozonal orogenic gold
5847,mrdata_json/mrds/10030219.json,Lyon,-120.76685,38.70434,Mesozonal orogenic gold
5848,mrdata_json/mrds/10030220.json,May Morton,-120.76685,38.70434,Fluvial placer gold
5849,mrdata_json/mrds/10030221.json,George M. Clark Claim,-120.75056,38.69096,Fluvial placer gold
5850,mrdata_json/mrds/10030222.json,Fort Jim Fort Jim Cons.,-120.72963,38.70434,Fluvial placer gold
5851,mrdata_json/mrds/10030224.json,Jumper,-120.74852,38.6899,Fluvial placer gold
5852,mrdata_json/mrds/10030225.json,Wall,-120.74852,38.6899,Fluvial placer gold
5853,mrdata_json/mrds/10030226.json,Thomas Fraser Claim,-120.76713,38.6899,Fluvial placer gold
5854,mrdata_json/mrds/10030227.json,Jerome and Guiseppi Tunzi Claim,-120.76713,38.6899,Fluvial placer gold
5855,mrdata_json/mrds/10030228.json,Henry Pass,-120.78574,38.6899,Fluvial placer gold
5856,mrdata_json/mrds/10030229.json,Selby,-120.78574,38.6899,Mesozonal orogenic gold
5857,mrdata_json/mrds/10030230.json,Champion,-120.80435,38.6899,Mesozonal orogenic gold
5858,mrdata_json/mrds/10030231.json,Concordia,-120.80435,38.6899,Mesozonal orogenic gold
5859,mrdata_json/mrds/10030232.json,Eden Consolidated,-120.80435,38.6899,Mesozonal orogenic gold
5860,mrdata_json/mrds/10030233.json,Live Oak,-120.80435,38.6899,Mesozonal orogenic gold
5861,mrdata_json/mrds/10030234.json,"Choller, Manzanita Queen & King",-120.80662,38.67725,Mesozonal orogenic gold
5862,mrdata_json/mrds/10030235.json,Griffith Consolidated,-120.80662,38.67725,Mesozonal orogenic gold
5863,mrdata_json/mrds/10030236.json,Bullion,-120.80463,38.67573,Mesozonal orogenic gold
5864,mrdata_json/mrds/10030237.json,"Crown Point Consolidated Bald Eagle, Gold Queen",-120.80463,38.67573,Mesozonal orogenic gold
5865,mrdata_json/mrds/10030238.json,East Mother Lode,-120.80463,38.67573,Mesozonal orogenic gold
5866,mrdata_json/mrds/10030239.json,Lone Star,-120.80463,38.67573,Mesozonal orogenic gold
5867,mrdata_json/mrds/10030240.json,Mathenas Creek Schneider,-120.80463,38.67573,Mesozonal orogenic gold
5868,mrdata_json/mrds/10030241.json,Oro Flamoriflamme,-120.80463,38.67573,Mesozonal orogenic gold
5869,mrdata_json/mrds/10030242.json,Salisbury,-120.76741,38.67573,Mesozonal orogenic gold
5870,mrdata_json/mrds/10030243.json,Adam Colwell Claim,-120.76741,38.67573,Fluvial placer gold
5871,mrdata_json/mrds/10030244.json,Grand Victory,-120.7506,38.67663,Mesozonal orogenic gold
5872,mrdata_json/mrds/10030245.json,Bolley,-120.7506,38.67663,Mesozonal orogenic gold
5873,mrdata_json/mrds/10030246.json,Lords Consolidated,-120.7506,38.67663,Mesozonal orogenic gold
5874,mrdata_json/mrds/10030247.json,Promised Land,-120.7488,38.67573,Mesozonal orogenic gold
5875,mrdata_json/mrds/10030248.json,Wheadon and Co.,-120.7488,38.67573,Fluvial placer gold
5876,mrdata_json/mrds/10030249.json,Comeback Consolidatedbear Creek,-120.75269,38.83157,Vein tungsten
5877,mrdata_json/mrds/10030250.json,Bismarck,-120.78963,38.83157,Fluvial placer gold
5878,mrdata_json/mrds/10030251.json,"Brust Asbestos, Gold Hill",-120.78963,38.83157,Mesozonal orogenic gold
5879,mrdata_json/mrds/10030252.json,Blue Ledge,-120.78963,38.83157,Mesozonal orogenic gold
5880,mrdata_json/mrds/10030253.json,Atlanta Atlantic,-120.78963,38.81712,Mesozonal orogenic gold
5881,mrdata_json/mrds/10030254.json,Shumway,-120.78963,38.81712,Mesozonal orogenic gold
5882,mrdata_json/mrds/10030255.json,"Howard, No. Ext. Jennings",-120.7731,38.78754,Mesozonal orogenic gold
5883,mrdata_json/mrds/10030256.json,Wilfred,-120.7713,38.78823,Mesozonal orogenic gold
5884,mrdata_json/mrds/10030257.json,Jennings,-120.7713,38.78823,Mesozonal orogenic gold
5885,mrdata_json/mrds/10030258.json,Unknown,-120.7713,38.81712,Fluvial placer gold
5886,mrdata_json/mrds/10030259.json,White Owl,-120.71574,38.78823,Mesozonal orogenic gold
5887,mrdata_json/mrds/10030260.json,Willow,-120.71574,38.78823,Fluvial placer gold
5888,mrdata_json/mrds/10030261.json,Unknown,-120.71574,38.77379,Fluvial placer gold
5889,mrdata_json/mrds/10030262.json,Levi Rosier Claim,-120.75305,38.75858,Fluvial placer gold
5890,mrdata_json/mrds/10030263.json,Rock Tunnel,-120.75305,38.75858,Fluvial placer gold
5891,mrdata_json/mrds/10030264.json,Table Rock,-120.78963,38.77379,Fluvial placer gold
5892,mrdata_json/mrds/10030265.json,Grover Cleveland Lamont,-120.78963,38.75934,Mesozonal orogenic gold
5893,mrdata_json/mrds/10030266.json,Extravaganza,-120.7713,38.75934,Fluvial placer gold
5894,mrdata_json/mrds/10030267.json,Negro Hill,-120.7713,38.75934,Fluvial placer gold
5895,mrdata_json/mrds/10030268.json,Ohio Tunnel Co.,-120.7713,38.75934,Fluvial placer gold
5896,mrdata_json/mrds/10030269.json,Old Henderson and Fryer,-120.7713,38.75934,Fluvial placer gold
5897,mrdata_json/mrds/10030270.json,Old Stephens,-120.7713,38.75934,Fluvial placer gold
5898,mrdata_json/mrds/10030272.json,Elf,-120.75269,38.75934,Mesozonal orogenic gold
5899,mrdata_json/mrds/10030273.json,Georgia Hill Tunnel and Hydraulic,-120.75269,38.75934,Fluvial placer gold
5900,mrdata_json/mrds/10030274.json,High Tunnel,-120.75269,38.75934,Mesozonal orogenic gold
5901,mrdata_json/mrds/10030275.json,North Star,-120.75269,38.75934,Mesozonal orogenic gold
5902,mrdata_json/mrds/10030276.json,Thistle,-120.75269,38.75934,Fluvial placer gold
5903,mrdata_json/mrds/10030277.json,George W. Vineyard Claim,-120.75269,38.75934,Fluvial placer gold
5904,mrdata_json/mrds/10030278.json,Unknown,-120.73435,38.75934,Fluvial placer gold
5905,mrdata_json/mrds/10030279.json,Lincoln,-120.71574,38.75934,Fluvial placer gold
5906,mrdata_json/mrds/10030280.json,James S. Kennedy Claim,-120.71574,38.75934,Fluvial placer gold
5907,mrdata_json/mrds/10030281.json,Beaver,-120.69713,38.91851,Fluvial placer gold
5908,mrdata_json/mrds/10030282.json,Balderson,-120.73435,38.90407,Skarn tungsten ± Mo
5909,mrdata_json/mrds/10030283.json,Independence,-120.73435,38.86073,Mesozonal orogenic gold
5910,mrdata_json/mrds/10030284.json,Rip Van Winkle,-120.7383,38.84515,Mesozonal orogenic gold
5911,mrdata_json/mrds/10030285.json,Darling Chanced Upon,-120.75269,38.84601,Mesozonal orogenic gold
5912,mrdata_json/mrds/10030286.json,Ida & Edith,-120.71975,38.84475,Mesozonal orogenic gold
5913,mrdata_json/mrds/10030287.json,Wilton,-120.74487,38.96697,Mesozonal orogenic gold
5914,mrdata_json/mrds/10030289.json,Independence,-120.7713,39.00517,Fluvial placer gold
5915,mrdata_json/mrds/10030290.json,Josephine Shields,-120.77745,38.98889,Mesozonal orogenic gold
5916,mrdata_json/mrds/10030291.json,Gray Eagle Cliff,-120.79315,38.97347,Mesozonal orogenic gold
5917,mrdata_json/mrds/10030292.json,Two Channel Mining Co.,-120.73738,38.93323,Fluvial placer gold
5918,mrdata_json/mrds/10030293.json,Mount Gregory,-120.75269,38.99072,Fluvial placer gold
5919,mrdata_json/mrds/10030294.json,Novis,-120.75269,38.99072,Fluvial placer gold
5920,mrdata_json/mrds/10030295.json,Mississippi,-120.7587,38.97674,Mesozonal orogenic gold
5921,mrdata_json/mrds/10030296.json,Kenna,-120.73435,38.97628,Fluvial placer gold
5922,mrdata_json/mrds/10030297.json,Missouri,-120.73435,38.97628,Fluvial placer gold
5923,mrdata_json/mrds/10030298.json,Spring Canyon,-120.73435,38.97628,Fluvial placer gold
5924,mrdata_json/mrds/10030299.json,Cooley,-120.7713,38.97628,Fluvial placer gold
5925,mrdata_json/mrds/10030300.json,Ruby Consolidated,-120.79278,38.96087,Mesozonal orogenic gold
5926,mrdata_json/mrds/10030301.json,Hill-Top Chrome,-120.78963,38.97628,Ophiolite chromium
5927,mrdata_json/mrds/10030302.json,Josephine,-120.78963,38.97628,Fluvial placer gold
5928,mrdata_json/mrds/10030303.json,Ogle,-120.78963,38.97628,Ophiolite chromium
5929,mrdata_json/mrds/10030304.json,Trench Yellow Jacket,-120.78963,38.97628,Mesozonal orogenic gold
5930,mrdata_json/mrds/10030305.json,Green,-120.78963,38.96183,Ophiolite chromium
5931,mrdata_json/mrds/10030306.json,Last Chance,-120.78963,38.96183,Mesozonal orogenic gold
5932,mrdata_json/mrds/10030307.json,Webster,-120.78963,38.96183,Mesozonal orogenic gold
5933,mrdata_json/mrds/10030308.json,Montana,-120.78963,38.96183,Mesozonal orogenic gold
5934,mrdata_json/mrds/10030309.json,Paymaster,-120.7713,38.96183,Mesozonal orogenic gold
5935,mrdata_json/mrds/10030310.json,Kentucky Flat,-120.73435,38.96183,Fluvial placer gold
5936,mrdata_json/mrds/10030311.json,Subway,-120.73435,38.94739,Fluvial placer gold
5937,mrdata_json/mrds/10030312.json,Burt Alley,-120.79307,38.94697,Fluvial placer gold
5938,mrdata_json/mrds/10030313.json,Duffy Property,-120.75174,39.01508,Fluvial placer gold
5939,mrdata_json/mrds/10030314.json,Encinal,-120.60184,38.5749,Mesozonal orogenic gold
5940,mrdata_json/mrds/10030315.json,Lava Capped,-120.60184,38.5749,Fluvial placer gold
5941,mrdata_json/mrds/10030316.json,Mexican Gold Placer,-120.62018,38.5749,Fluvial placer gold
5942,mrdata_json/mrds/10030317.json,Walker Placer,-120.63879,38.5749,Fluvial placer gold
5943,mrdata_json/mrds/10030318.json,William Barney Claim,-120.63879,38.5749,Fluvial placer gold
5944,mrdata_json/mrds/10030319.json,Levenson,-120.65952,38.57482,Fluvial placer gold
5945,mrdata_json/mrds/10030320.json,Grover Placer,-120.65741,38.5749,Fluvial placer gold
5946,mrdata_json/mrds/10030321.json,Harnish,-120.65741,38.5749,Mesozonal orogenic gold
5947,mrdata_json/mrds/10030322.json,Johnson,-120.67602,38.5749,Mesozonal orogenic gold
5948,mrdata_json/mrds/10030323.json,C. J. Kuehel Claims,-120.67868,38.56024,Fluvial placer gold
5949,mrdata_json/mrds/10030324.json,Bella Vista,-120.6763,38.56073,Mesozonal orogenic gold
5950,mrdata_json/mrds/10030325.json,Wonpareil Quartz & Gravel Mng. Co.,-120.6763,38.56073,Fluvial placer gold
5951,mrdata_json/mrds/10030326.json,Giltedge,-120.65768,38.56073,Mesozonal orogenic gold
5952,mrdata_json/mrds/10030327.json,Claghorn Growers,-120.65768,38.56073,Mesozonal orogenic gold
5953,mrdata_json/mrds/10030328.json,Bucks Bar,-120.69324,38.66129,Fluvial placer gold
5954,mrdata_json/mrds/10030329.json,Jupiter,-120.6938,38.61823,Fluvial placer gold
5955,mrdata_json/mrds/10030330.json,Unknown,-120.65818,38.61847,Mesozonal orogenic gold
5956,mrdata_json/mrds/10030331.json,Agara,-121.0288,38.53434,Bimodal felsic VMS
5957,mrdata_json/mrds/10030332.json,Cosumnes,-120.60073,38.60962,Skarn copper
5958,mrdata_json/mrds/10030333.json,Hale,-120.59934,38.59962,Skarn copper
5959,mrdata_json/mrds/10030334.json,Nutmeg,-120.60129,38.60379,Fluvial placer gold
5960,mrdata_json/mrds/10030335.json,Rocky Bar,-120.60129,38.60379,Fluvial placer gold
5961,mrdata_json/mrds/10030336.json,Slug Gulch Mining Cons. Mine,-120.60129,38.60379,Fluvial placer gold
5962,mrdata_json/mrds/10030337.json,Eusley Placer Mine,-120.6199,38.60379,Fluvial placer gold
5963,mrdata_json/mrds/10030338.json,Longshot,-120.62157,38.60323,Mesozonal orogenic gold
5964,mrdata_json/mrds/10030339.json,Snowflake,-120.6199,38.60379,Fluvial placer gold
5965,mrdata_json/mrds/10030340.json,Staples and Co.,-120.65713,38.60379,Fluvial placer gold
5966,mrdata_json/mrds/10030341.json,Fair Play Hill,-120.63851,38.58934,Fluvial placer gold
5967,mrdata_json/mrds/10030342.json,Michigan,-120.62018,38.58934,Fluvial placer gold
5968,mrdata_json/mrds/10030343.json,Lady Blanche,-120.60157,38.58934,Mesozonal orogenic gold
5969,mrdata_json/mrds/10030344.json,Bobby Burns,-120.67645,38.74632,Mesozonal orogenic gold
5970,mrdata_json/mrds/10030345.json,Agren,-120.69185,38.73323,Fluvial placer gold
5971,mrdata_json/mrds/10030346.json,Olsen and Donaldson,-120.67632,38.73437,Fluvial placer gold
5972,mrdata_json/mrds/10030347.json,Reuter and Co.,-120.65463,38.73323,Fluvial placer gold
5973,mrdata_json/mrds/10030348.json,Blair,-120.62114,38.73381,Mesozonal orogenic gold
5974,mrdata_json/mrds/10030349.json,Wentz,-120.59908,38.71879,Fluvial placer gold
5975,mrdata_json/mrds/10030350.json,Horseshoe Flat Samuel H. Maginess Claim,-120.6363,38.71879,Fluvial placer gold
5976,mrdata_json/mrds/10030351.json,Snow,-120.65491,38.71879,Mesozonal orogenic gold
5977,mrdata_json/mrds/10030352.json,Fossati Tunnel Nicolas Fossati,-120.67352,38.71879,Mesozonal orogenic gold
5978,mrdata_json/mrds/10030353.json,Rafetto,-120.69213,38.71879,Fluvial placer gold
5979,mrdata_json/mrds/10030354.json,Massinni,-120.69241,38.70434,Fluvial placer gold
5980,mrdata_json/mrds/10030355.json,John H. Ferretta Claim,-120.6738,38.70434,Fluvial placer gold
5981,mrdata_json/mrds/10030356.json,French Ravine,-120.6738,38.70434,Fluvial placer gold
5982,mrdata_json/mrds/10030357.json,O'Brien and Tully,-120.6738,38.70434,Fluvial placer gold
5983,mrdata_json/mrds/10030358.json,Solari Tunnel,-120.6738,38.70434,Fluvial placer gold
5984,mrdata_json/mrds/10030359.json,Stefano Zerga and Luigi C. Misone Claim,-120.6738,38.70434,Fluvial placer gold
5985,mrdata_json/mrds/10030360.json,Ventura Includes Solari Tunnel - Which See,-120.6738,38.70434,Fluvial placer gold
5986,mrdata_json/mrds/10030361.json,Samuel Fleming,-120.65797,38.70504,Fluvial placer gold
5987,mrdata_json/mrds/10030362.json,Iowa Tunnel,-120.67618,38.69069,Fluvial placer gold
5988,mrdata_json/mrds/10030363.json,O. W. Bowles,-120.65519,38.70434,Fluvial placer gold
5989,mrdata_json/mrds/10030364.json,Potts & Maginess,-120.65519,38.70434,Fluvial placer gold
5990,mrdata_json/mrds/10030365.json,Unknown,-120.63925,38.67625,Mesozonal orogenic gold
5991,mrdata_json/mrds/10030366.json,John S. Mcclellan Claim,-120.61824,38.6899,Fluvial placer gold
5992,mrdata_json/mrds/10030367.json,Avansino,-120.67408,38.6899,Mesozonal orogenic gold
5993,mrdata_json/mrds/10030368.json,Black Gold,-120.67408,38.6899,Mesozonal orogenic gold
5994,mrdata_json/mrds/10030369.json,Ferriera,-120.67408,38.6899,Fluvial placer gold
5995,mrdata_json/mrds/10030370.json,Hinds Los Angeles,-120.67408,38.6899,Mesozonal orogenic gold
5996,mrdata_json/mrds/10030372.json,Deadhead,-120.69466,38.69064,Fluvial placer gold
5997,mrdata_json/mrds/10030373.json,Fink and Co.,-120.67613,38.67617,Fluvial placer gold
5998,mrdata_json/mrds/10030374.json,Francis M. Mccommas Claim,-120.65574,38.67573,Fluvial placer gold
5999,mrdata_json/mrds/10030375.json,Chouler,-120.61852,38.67573,Mesozonal orogenic gold
6000,mrdata_json/mrds/10030376.json,Bret Harte Safeguard No. 1,-120.67852,38.83157,Mesozonal orogenic gold
6001,mrdata_json/mrds/10030378.json,Unknown,-120.64158,38.78823,Fluvial placer gold
6002,mrdata_json/mrds/10030379.json,Gouge Eye,-120.62296,38.77379,Fluvial placer gold
6003,mrdata_json/mrds/10030380.json,Badger Hill,-120.64158,38.77379,Mesozonal orogenic gold
6004,mrdata_json/mrds/10030381.json,U.S. Grant New Deal,-120.65991,38.75934,Mesozonal orogenic gold
6005,mrdata_json/mrds/10030382.json,Sailor,-120.64158,38.75934,Fluvial placer gold
6006,mrdata_json/mrds/10030383.json,Dunlap,-120.60435,38.90407,Mesozonal orogenic gold
6007,mrdata_json/mrds/10030384.json,Woodford and Melchoir,-120.65991,38.88962,Fluvial placer gold
6008,mrdata_json/mrds/10030385.json,Cow Bell,-120.67852,38.88962,Fluvial placer gold
6009,mrdata_json/mrds/10030386.json,Peter Watt Claim,-120.65991,38.8749,Fluvial placer gold
6010,mrdata_json/mrds/10030387.json,Gold Bug Mine,-120.6588,38.86768,Mesozonal orogenic gold
6011,mrdata_json/mrds/10030388.json,Gaddis Creek,-120.64158,38.8749,Fluvial placer gold
6012,mrdata_json/mrds/10030389.json,Rubicon,-120.67852,38.97628,Skarn tungsten ± Mo
6013,mrdata_json/mrds/10030390.json,Unknown,-120.64158,38.9474,Fluvial placer gold
6014,mrdata_json/mrds/10030391.json,Ball,-120.53903,38.53876,Mesozonal orogenic gold
6015,mrdata_json/mrds/10030392.json,Consolidated,-120.54776,38.57434,Mesozonal orogenic gold
6016,mrdata_json/mrds/10030393.json,Independence,-120.54601,38.5749,Mesozonal orogenic gold
6017,mrdata_json/mrds/10030394.json,Monitor,-120.54601,38.5749,Mesozonal orogenic gold
6018,mrdata_json/mrds/10030395.json,Washington,-120.54601,38.5749,Mesozonal orogenic gold
6019,mrdata_json/mrds/10030396.json,Oak,-120.56704,38.57401,Mesozonal orogenic gold
6020,mrdata_json/mrds/10030397.json,Gold Note,-120.54842,38.56078,Mesozonal orogenic gold
6021,mrdata_json/mrds/10030398.json,Volcano Volcanoville,-120.56723,38.5599,Fluvial placer gold
6022,mrdata_json/mrds/10030399.json,Webfoot,-120.58323,38.5749,Fluvial placer gold
6023,mrdata_json/mrds/10030400.json,Deep Channel,-120.58351,38.56073,Fluvial placer gold
6024,mrdata_json/mrds/10030401.json,Drusy,-120.58351,38.56073,Mesozonal orogenic gold
6025,mrdata_json/mrds/10030402.json,Vacinda Mining Co. Claim,-120.58351,38.56073,Fluvial placer gold
6026,mrdata_json/mrds/10030403.json,Excelsior Mine and Mill Site.,-120.58615,38.54513,Mesozonal orogenic gold
6027,mrdata_json/mrds/10030404.json,Jacob C. Baughman Claim,-120.5649,38.56073,Fluvial placer gold
6028,mrdata_json/mrds/10030405.json,Dick Canon,-120.5649,38.56073,Fluvial placer gold
6029,mrdata_json/mrds/10030406.json,Eagle Bird,-120.5649,38.56073,Fluvial placer gold
6030,mrdata_json/mrds/10030407.json,Edner,-120.5649,38.56073,Mesozonal orogenic gold
6031,mrdata_json/mrds/10030408.json,Hawkeye Cons. Claim,-120.5649,38.56073,Fluvial placer gold
6032,mrdata_json/mrds/10030409.json,Hidden Treasure,-120.5649,38.56073,Mesozonal orogenic gold
6033,mrdata_json/mrds/10030410.json,Bell,-120.58615,38.54513,Fluvial placer gold
6034,mrdata_json/mrds/10030411.json,Chic,-120.54629,38.56073,Mesozonal orogenic gold
6035,mrdata_json/mrds/10030412.json,Quail,-120.54629,38.56073,Fluvial placer gold
6036,mrdata_json/mrds/10030413.json,Yellow Aster,-120.54629,38.56073,Mesozonal orogenic gold
6037,mrdata_json/mrds/10030414.json,French,-120.50907,38.56073,Fluvial placer gold
6038,mrdata_json/mrds/10030415.json,Red Gold,-120.49045,38.56073,Mesozonal orogenic gold
6039,mrdata_json/mrds/10030416.json,Dorsey,-120.56518,38.54629,Fluvial placer gold
6040,mrdata_json/mrds/10030417.json,Murray and M. A. Murray Ext.,-120.56518,38.54629,Fluvial placer gold
6041,mrdata_json/mrds/10030419.json,Hayward Indian Diggings,-120.58379,38.54629,Fluvial placer gold
6042,mrdata_json/mrds/10030420.json,Drouillard,-120.58379,38.54629,Fluvial placer gold
6043,mrdata_json/mrds/10030421.json,Indian Creek,-120.58379,38.54629,Fluvial placer gold
6044,mrdata_json/mrds/10030422.json,Indian Diggings Creek,-120.58379,38.54629,Mesozonal orogenic gold
6045,mrdata_json/mrds/10030423.json,Jinkerson and Arditte,-120.58379,38.54629,Fluvial placer gold
6046,mrdata_json/mrds/10030424.json,Last Resort,-120.51853,38.77511,Fluvial placer gold
6047,mrdata_json/mrds/10030425.json,Little Flower,-120.58379,38.54629,Fluvial placer gold
6048,mrdata_json/mrds/10030426.json,Malone Placer,-120.58379,38.54629,Fluvial placer gold
6049,mrdata_json/mrds/10030427.json,Relief,-120.58379,38.54629,Fluvial placer gold
6050,mrdata_json/mrds/10030428.json,Telegraph and Telegraph No. 2,-120.58379,38.54629,Fluvial placer gold
6051,mrdata_json/mrds/10030429.json,Yellow Jacket,-120.58379,38.54629,Fluvial placer gold
6052,mrdata_json/mrds/10030430.json,John C. Andreason Claim,-120.58616,38.51703,Fluvial placer gold
6053,mrdata_json/mrds/10030431.json,Buchanan,-120.56545,38.53184,Fluvial placer gold
6054,mrdata_json/mrds/10030432.json,Patterson,-120.56545,38.53184,Fluvial placer gold
6055,mrdata_json/mrds/10030433.json,Philadelphia and Gold Note,-120.53026,38.53177,Mesozonal orogenic gold
6056,mrdata_json/mrds/10030434.json,"Cosumnes Melton, Middle End",-120.54531,38.66257,Skarn copper
6057,mrdata_json/mrds/10030435.json,Philips  Joiner and Black Hawk,-120.54531,38.66257,Mesozonal orogenic gold
6058,mrdata_json/mrds/10030436.json,Unknown,-120.54573,38.63561,Mesozonal orogenic gold
6059,mrdata_json/mrds/10030437.json,Treat,-120.54434,38.66129,Mesozonal orogenic gold
6060,mrdata_json/mrds/10030438.json,Hardscratch,-120.56421,38.63585,Mesozonal orogenic gold
6061,mrdata_json/mrds/10030439.json,Eagle,-120.54462,38.64684,Mesozonal orogenic gold
6062,mrdata_json/mrds/10030440.json,Dyer,-120.54573,38.63561,Mesozonal orogenic gold
6063,mrdata_json/mrds/10030441.json,North Extension,-120.54573,38.63561,Mesozonal orogenic gold
6064,mrdata_json/mrds/10030442.json,Gallagher,-120.52601,38.64684,Fluvial placer gold
6065,mrdata_json/mrds/10030443.json,Morey Humbug,-120.5449,38.6324,Mesozonal orogenic gold
6066,mrdata_json/mrds/10030444.json,Grouse Gulch,-120.5449,38.6324,Mesozonal orogenic gold
6067,mrdata_json/mrds/10030445.json,Graham,-120.5449,38.6324,Fluvial placer gold
6068,mrdata_json/mrds/10030446.json,Sunday,-120.5449,38.6324,Mesozonal orogenic gold
6069,mrdata_json/mrds/10030447.json,"Calif. Consolidated Ibid, Tapioca",-120.54596,38.62115,Mesozonal orogenic gold
6070,mrdata_json/mrds/10030448.json,Ohio,-120.54596,38.62115,Mesozonal orogenic gold
6071,mrdata_json/mrds/10030449.json,Arctic Arctic Bear,-120.56379,38.61823,Mesozonal orogenic gold
6072,mrdata_json/mrds/10030450.json,Armstrong Armstrong & Roberts,-120.54545,38.60379,Mesozonal orogenic gold
6073,mrdata_json/mrds/10030451.json,Last Chance,-120.54545,38.60379,Fluvial placer gold
6074,mrdata_json/mrds/10030452.json,Trinity Placer Mines,-120.56478,38.60681,Fluvial placer gold
6075,mrdata_json/mrds/10030453.json,Christian,-120.56407,38.60379,Fluvial placer gold
6076,mrdata_json/mrds/10030454.json,Cousin Jack,-120.56407,38.60379,Mesozonal orogenic gold
